NAME;ID;COUNTRY;RANK;TRAITS;SKILL;EXPERIENCE;LOYALTY;TYPE;PICTURE;x
Douglas;60458;USA;3;0;0;0;5;1;unknown;x
Murray;60459;USA;3;0;0;0;5;1;unknown;x
Richmond;60460;USA;3;0;0;0;5;1;unknown;x
Sowell;60461;USA;3;0;0;0;5;1;unknown;x
Brown;60462;USA;3;0;0;0;5;1;unknown;x
Fischer;60463;USA;3;0;0;0;5;1;unknown;x
Robinson;60464;USA;3;0;0;0;5;1;unknown;x
Dodd;60465;USA;3;0;0;0;5;1;unknown;x
Rood;60466;USA;3;0;0;0;5;1;unknown;x
English;60467;USA;3;0;0;0;5;1;unknown;x
Scott;60468;USA;3;0;0;0;5;1;unknown;x
Zachanas;60469;USA;3;0;0;0;5;1;unknown;x
Bieri;60470;USA;3;0;0;0;5;1;unknown;x
Hanson;60471;USA;3;0;0;0;5;1;unknown;x
Chandler;60472;USA;3;0;0;0;5;1;unknown;x
Shock;60473;USA;3;0;0;0;5;1;unknown;x
Nixon;60474;USA;3;0;0;0;5;1;unknown;x
Van Hook;60475;USA;3;0;0;0;5;1;unknown;x
Good;60476;USA;3;0;0;0;5;1;unknown;x
Haines;60477;USA;3;0;0;0;5;1;unknown;x
Lowry;60478;USA;3;0;0;0;5;1;unknown;x
Callaghan;60479;USA;3;0;0;0;5;1;unknown;x
Draemel;60480;USA;3;0;0;0;5;1;unknown;x
Daubin;60481;USA;3;0;0;0;5;1;unknown;x
McCann;60482;USA;3;0;0;0;5;1;unknown;x
Brown;60483;USA;3;0;0;0;5;1;unknown;x
Wright;60484;USA;3;0;0;0;5;1;unknown;x
Raguet;60485;USA;3;0;0;0;5;1;unknown;x
Bryant;60486;USA;3;0;0;0;5;1;unknown;x
Ware;60487;USA;3;0;0;0;5;1;unknown;x
Comstock;60488;USA;3;0;0;0;5;1;unknown;x
Hustvedt;60489;USA;3;0;0;0;5;1;unknown;x
Benson;60490;USA;3;0;0;0;5;1;unknown;x
Harrill;60491;USA;3;0;0;0;5;1;unknown;x
Reeves;60492;USA;3;0;0;0;5;1;unknown;x
Buckmaster;60493;USA;3;0;0;0;5;1;unknown;x
Mitscher;60494;USA;3;0;0;0;5;1;unknown;x
Wright;60495;USA;3;0;0;0;5;1;unknown;x
Johnson;60496;USA;3;0;0;0;5;1;unknown;x
Battle;60497;USA;3;0;0;0;5;1;unknown;x
Reifkohl;60498;USA;3;0;0;0;5;1;unknown;x
Alexander;60499;USA;3;0;0;0;5;1;unknown;x
Chandler;60500;USA;3;0;0;0;5;1;unknown;x
Royal;60501;USA;3;0;0;0;5;1;unknown;x
Graf;60502;USA;3;0;0;0;5;1;unknown;x
Parrish;60503;USA;3;0;0;0;5;1;unknown;x
Stone;60504;USA;3;0;0;0;5;1;unknown;x
Moore;60505;USA;3;0;0;0;5;1;unknown;x
Bennett;60506;USA;3;0;0;0;5;1;unknown;x
Craven;60507;USA;3;0;0;0;5;1;unknown;x
Kirk;60508;USA;3;0;0;0;5;1;unknown;x
Moon;60509;USA;3;0;0;0;5;1;unknown;x
Cutts;60510;USA;3;0;0;0;5;1;unknown;x
Doyle;60511;USA;3;0;0;0;5;1;unknown;x
Christie;60512;USA;3;0;0;0;5;1;unknown;x
Longstaff;60513;USA;3;0;0;0;5;1;unknown;x
