Name;ID;Country;Rank;Traits;Skill;Experience;Loyalty;Type;Picture;x
T. Taga;101424;JAP;3;0;1;0;5;0;unknown;x
H. Tagumi;101425;JAP;2;0;1;0;5;0;unknown;x
T. Takagi;101426;JAP;2;0;3;0;5;1;unknown;x
I. Takahashi;101427;JAP;2;0;2;0;5;1;unknown;x
T. Takamori;101428;JAP;2;0;2;0;5;0;unknown;x
T. Takamoto;101429;JAP;2;0;2;0;5;1;unknown;x
S. Takasu;101430;JAP;2;0;3;0;5;1;unknown;x
A. Takeda;101431;JAP;3;0;1;0;5;0;unknown;x
H. Takeda;101432;JAP;3;0;1;0;5;0;unknown;x
K. Takeda;101433;JAP;2;0;1;0;5;0;unknown;x
M. Takeda;101434;JAP;3;0;2;0;5;1;unknown;x
S. Takeda;101435;JAP;3;0;1;0;5;0;unknown;x
S. Takehara;101436;JAP;2;0;1;0;5;0;unknown;x
R. Takenaka;101437;JAP;3;0;1;0;5;1;unknown;x
T. Takeshi;101438;JAP;2;0;1;0;5;0;unknown;x
Y. Takeshita;101439;JAP;2;0;1;0;5;0;unknown;x
Y. Takeuchi;101440;JAP;2;0;1;0;5;0;unknown;x
H. Takumi;101441;JAP;3;0;1;0;5;0;unknown;x
Y. Tamada;101442;JAP;3;0;1;0;5;0;unknown;x
H. Tamura;101443;JAP;3;0;1;0;5;0;unknown;x
Y. Tamura;101444;JAP;3;0;2;0;5;0;unknown;x
M. Tanabe;101445;JAP;2;0;2;0;5;0;unknown;x
H. Tanaka;101446;JAP;2;0;3;0;5;0;tanaka_raizo_jap;x
N. Tanaka;101447;JAP;2;0;1;0;5;0;unknown;x
R. Tanaka;101448;JAP;3;0;1;0;5;0;tanaka_raizo_jap;x
R. Tanaka;101449;JAP;3;0;2;0;5;1;tanaka_raizo_jap;x
Shin. Tanaka;101450;JAP;1;4;3;0;5;0;unknown;x
Shiz. Tanaka;101451;JAP;1;16;4;0;5;0;unknown;x
T. Tanaka;101452;JAP;3;0;1;0;5;0;unknown;x
H. Tani;101453;JAP;2;0;1;0;5;0;unknown;x
M. Taniguchi;101454;JAP;2;0;1;0;5;0;unknown;x
U. Tanimoto;101455;JAP;2;0;2;0;5;1;unknown;x
Y. Tasaka;101456;JAP;3;0;1;0;5;0;unknown;x
T. Tashio;101457;JAP;3;0;1;0;5;0;unknown;x
S. Tashiro;101458;JAP;3;0;2;0;5;1;unknown;x
Y. Tategawa;101459;JAP;2;0;1;0;5;0;unknown;x
M. Tayui;101460;JAP;2;0;3;0;5;1;unknown;x
N. Tazoe;101461;JAP;2;131072;2;0;5;2;unknown;x
S. Terakura;101462;JAP;2;0;2;0;5;0;unknown;x
K. Teramoto;101463;JAP;2;131072;2;0;5;2;unknown;x
H. Terauchi;101464;JAP;0;4;4;0;5;0;terauchi_hisaichi_jap;x
F. Teshima;101465;JAP;2;0;2;0;5;0;unknown;x
T. Toda;101466;JAP;3;0;1;0;5;1;unknown;x
H. Tojo;101467;JAP;1;4;3;0;5;0;tojo_hideki2_jap;x
Y. Tokugawa;101468;JAP;2;0;1;0;5;2;unknown;x
K. Tominaga;101469;JAP;2;0;1;0;5;0;unknown;x
N. Tominaga;101470;JAP;2;0;1;0;5;0;unknown;x
M. Totsuka;101471;JAP;2;0;2;0;5;1;unknown;x
A. Toyama;101472;JAP;2;0;1;0;5;0;unknown;x
S. Toyoda;101473;JAP;0;4096;3;0;5;1;toyoda_soemu_jap;x
F. Toyoshima;101474;JAP;2;0;1;0;5;0;unknown;x
S. Toyota;101475;JAP;1;1024;3;0;5;1;unknown;x
Y. Tsuchihashi;101476;JAP;2;0;3;0;5;0;unknown;x
Y. Tsuda;101477;JAP;2;0;1;0;5;0;unknown;x
R. Tsukada;101478;JAP;3;131072;2;0;5;2;unknown;x
N. Tsukahari;101479;JAP;2;0;2;0;5;1;unknown;x
A. Tsukata;101480;JAP;2;0;2;0;5;0;unknown;x
F. Tsutsumi;101481;JAP;2;0;1;0;5;0;unknown;x
M. Tsutsumi;101482;JAP;2;0;1;0;5;0;unknown;x
A. Ube;101483;JAP;3;0;1;0;5;0;unknown;x
G. Uchida;101484;JAP;2;0;1;0;5;0;unknown;x
T. Uchida;101485;JAP;2;0;1;0;5;0;unknown;x
E. Uchiyama;101486;JAP;2;0;2;0;5;0;unknown;x
K. Ueda;101487;JAP;1;4;3;0;5;0;unknown;x
M. Uemura;101488;JAP;2;0;2;0;5;0;unknown;x
T. Uemura;101489;JAP;2;0;3;0;5;0;unknown;x
M. Ugaki;101490;JAP;3;0;1;0;5;0;unknown;x
H. Ukita;101491;JAP;2;0;2;0;5;1;unknown;x
A. Umahachi;101492;JAP;3;0;1;0;5;0;unknown;x
Y. Umezu;101493;JAP;1;4;3;0;5;0;umezo_yoshihiro_jap;x
M. Ushijima;101494;JAP;2;4;2;0;5;0;unknown;x
J. Ushiroku;101495;JAP;2;0;2;0;5;0;unknown;x
K. Uwano;101496;JAP;3;0;1;0;5;1;unknown;x
T. Wachi;101497;JAP;2;0;1;0;5;0;unknown;x
K. Wada;101498;JAP;3;0;1;0;5;0;unknown;x
H. Wakamatsu;101499;JAP;3;0;1;0;5;0;unknown;x
Y. Wakamatsu;101500;JAP;3;0;1;0;5;0;unknown;x
H. Watanabe;101501;JAP;2;0;1;0;5;0;unknown;x
M. Watanabe;101502;JAP;2;0;1;0;5;0;unknown;x
S. Watari;101503;JAP;3;0;1;0;5;0;unknown;x
K. Yamada;101504;JAP;2;0;1;0;5;0;unknown;x
O. Yamada;101505;JAP;1;4;3;0;5;0;unknown;x
S. Yamada;101506;JAP;2;0;1;0;5;0;unknown;x
K. Yamagata;101507;JAP;2;0;1;0;5;0;unknown;x
R. Yamagata;101508;JAP;3;0;1;0;5;0;unknown;x
T. Yamaguchi;101509;JAP;3;0;1;0;5;0;unknown;x
T. Yamaguchi;101510;JAP;3;0;2;0;5;1;unknown;x
H. Yamaji;101511;JAP;2;0;1;0;5;0;unknown;x
I. Yamamoto;101000;JAP;0;4096;5;0;5;1;yamamoto_isoruku_jap;x
K. Yamamoto;101513;JAP;3;0;1;0;5;2;unknown;x
K. Yamamoto;101514;JAP;2;0;2;0;5;1;unknown;x
M. Yamamoto;101515;JAP;2;0;1;0;5;0;unknown;x
S. Yamamoto;101516;JAP;2;0;2;0;5;0;unknown;x
T. Yamamoto;101517;JAP;3;0;2;0;5;0;unknown;x
H. Yamamura;101518;JAP;3;0;1;0;5;0;unknown;x
T. Yamashita;101519;JAP;1;4;3;0;5;0;yamashita_tomoyuki_jap;x
T. Yamashita;101520;JAP;1;131072;3;0;5;2;yamashita_tomoyuki_jap;x
M. Yamata;101521;JAP;3;0;1;0;5;1;unknown;x
M. Yamauchi;101522;JAP;2;0;1;0;5;0;unknown;x
S. Yamazaki;101523;JAP;3;0;2;0;5;1;unknown;x
A. Yanagawa;101524;JAP;2;0;2;0;5;0;unknown;x
S. Yanagawa;101525;JAP;2;0;1;0;5;0;unknown;x
I. Yanagi;101526;JAP;3;0;1;0;5;0;unknown;x
G. Yanagida;101527;JAP;2;0;1;0;5;0;unknown;x
O. Yano;101528;JAP;2;0;1;0;5;0;unknown;x
T. Yasuda;101529;JAP;2;131072;3;0;5;2;unknown;x
S. Yatsushiro;101530;JAP;3;0;1;0;5;1;unknown;x
I. Yokoyama;101531;JAP;2;0;3;0;5;0;unknown;x
N. Yokoyama;101532;JAP;3;0;1;0;5;0;unknown;x
S. Yokoyama;101533;JAP;2;0;2;0;5;0;unknown;x
Y. Yoneyama;101534;JAP;3;0;1;0;5;0;unknown;x
M. Yoshida;101535;JAP;3;0;1;0;5;0;unknown;x
S. Yoshida;101536;JAP;2;0;2;0;5;0;yoshida_jap;x
T. Toshida;101537;JAP;3;0;1;0;5;1;unknown;x
K. Yoshihara;101538;JAP;2;0;1;0;5;0;unknown;x
N. Yoshikawa;101539;JAP;3;0;1;0;5;0;unknown;x
K. Yoshita;101540;JAP;3;131072;2;0;5;2;unknown;x
S. Yoshitami;101541;JAP;3;0;2;0;5;1;unknown;x
T. Yoshitomo;101542;JAP;2;0;2;0;5;0;unknown;x
T. Yuguchi;101543;JAP;3;0;1;0;5;0;unknown;x
